,News_Organization,Tweet ID,Tweet Creation,Tweet,Sentiment
135,@CBSNews,1263088435822239746,2020-05-20 12:45:24,Graduations may not look the way they used to. But these schools came up with creative ways to honor the grads of 2020 nonetheless 💙 https://t.co/5lmEzTXhdr https://t.co/ZGOuzZ2ESw,0.8462
136,@CBSNews,1263084561220677634,2020-05-20 12:30:01,"Radio used by Titanic to make distress calls can be salvaged despite NOAA objections, judge rules https://t.co/JKRjfrLAEF https://t.co/sOz2BvvgY5",-0.5267
137,@CBSNews,1263080734950076418,2020-05-20 12:14:48,"State of emergency in central Michigan after two dams fail, forcing 10,000 to evacuate https://t.co/9CAqMNVAfC https://t.co/7K4rTrtAW2",-0.7269
138,@CBSNews,1263073236440412161,2020-05-20 11:45:00,NYC doctor dies of COVID-19 after delaying retirement to help https://t.co/f4vvS4Oxsc https://t.co/Pg8zTVmUY5,0.4019
139,@CBSNews,1263069414867513345,2020-05-20 11:29:49,WATCH: Aerial footage shows severe flooding caused by one of the two dams that failed in Michigan on Tuesday. https://t.co/imNuwH2nVU https://t.co/OhqGMQkHm5,-0.7096
140,@CBSNews,1263065588118757377,2020-05-20 11:14:37,"Huge Cyclone Amphan slams into India's coast, and it's already a killer https://t.co/QiHOG4miOa https://t.co/y4dkLQjvje",-0.4588
141,@CBSNews,1263060053344563200,2020-05-20 10:52:37,"RT @CBSThisMorning: One year ago today, @GayleKing, @AnthonyMasonCBS and @TonyDokoupil started anchoring together on @CBSThisMorning!  

@V…",0.0
142,@CBSNews,1263058995520159744,2020-05-20 10:48:25,"Coming up, Lori Lightfoot (@chicagosmayor) looks back on her first year in office, including dealing with the impact of #coronavirus on @chicago's minority groups. “We have to do more. And where it starts has to be with me as the mayor.”

Watch at 7a.m. Only on @CBSThisMorning https://t.co/PG1UbzOn0D",0.0
143,@CBSNews,1263058109788049413,2020-05-20 10:44:54,Transcript: Karim Sadjadpour speaks with Michael Morell on @IntelMattersPod https://t.co/IFlN1TQ5jP https://t.co/MO950cwk70,0.0
144,@CBSNews,1263057883387830272,2020-05-20 10:44:00,"AHEAD: Blood clots are turning up as a dangerous problem in some coronavirus patients. 33-year-old Warnell Vega thought he had a cold, but he told @CBSThisMorning he was taken to the hospital after passing out at home https://t.co/EKEQS37bRV",-0.4404
145,@CBSNews,1263054250764107776,2020-05-20 10:29:34,Thousands forced to leave Ford plant on day after it reopened https://t.co/78NqUaSn7N https://t.co/WTlHR5uysa,-0.4939
146,@CBSNews,1263050564734156801,2020-05-20 10:14:55,Activists warn mail-in voting needed but could hurt some voters if poorly implemented https://t.co/a4aGshhN0q https://t.co/5XEAPElpfe,-0.7003
147,@CBSNews,1263046896484061184,2020-05-20 10:00:21,"NEED A MASK?: A local woman in Fargo, North Dakota is doing her part to help keep her community safe and healthy during the COVID-19 pandemic, crafting free face masks for anyone who needs them. https://t.co/qDFj6wQiHH",0.891
148,@CBSNews,1263043026580115456,2020-05-20 09:44:58,"What Kawasaki Disease can tell us about the coronavirus-linked MIS-C illness in kids, and vice versa https://t.co/zWeu5YnBe5 https://t.co/CiWb2oz83w",-0.4019
149,@CBSNews,1263039188674502658,2020-05-20 09:29:43,New Jersey gym reopens in violation of stay-at-home order https://t.co/PaWvnhNl8W https://t.co/DZgMHAwE6q,-0.4939
150,@CBSNews,1263035521351196673,2020-05-20 09:15:09,Desperate Syrian refugees are resorting to selling their organs on the black market just to pay rent https://t.co/nLFCSxxIwD https://t.co/EcRiVo2kTo,-0.4019
151,@CBSNews,1263031616252915712,2020-05-20 08:59:37,Missouri carries out first execution since coronavirus outbreak began https://t.co/wnCbV6Ywsj https://t.co/kyraJIqvTj,0.0
152,@CBSNews,1263027937311367168,2020-05-20 08:45:00,Some NFL teams reopening training facilities amid coronavirus pandemic https://t.co/9g6vHrJHpS https://t.co/Kfcoqq5Udv,0.0
153,@CBSNews,1263024162391687168,2020-05-20 08:30:00,"Jane Roe of ""Roe v. Wade"" said she was paid by anti-abortion rights groups to support their movement https://t.co/nghAfA9xQr https://t.co/CY8k3CO07A",0.4019
154,@CBSNews,1263020299806801920,2020-05-20 08:14:39,"Pence says he isn't taking hydroxychloroquine, one day after President Trump revealed he's using the drug https://t.co/R4a0uXKJJX https://t.co/yVgdaI2RDJ",0.0
155,@CBSNews,1263016706202636289,2020-05-20 08:00:23,"Teenagers in Boston, Massachusetts are helping the elderly —  and anyone else who needs a little help during the COVID-19 pandemic —  by dropping off groceries. https://t.co/EiB3mSCcFl",0.5584
156,@CBSNews,1263012736923054080,2020-05-20 07:44:36,"State of emergency in central Michigan after two dams fail, forcing 10,000 to evacuate https://t.co/yV1zNyV26k https://t.co/vkrxTzJ6SG",-0.7269
157,@CBSNews,1263009033532985344,2020-05-20 07:29:53,Kroger retracts demand that workers return extra COVID-19 pay https://t.co/HSBfMDgw6r https://t.co/LlwnYU59A9,-0.2263
158,@CBSNews,1263005254423138305,2020-05-20 07:14:52,"Johnson &amp; Johnson to discontinue sales of talc-based baby powder in U.S., Canada https://t.co/R07DKYKB4X https://t.co/iA7651u3TV",0.0
159,@CBSNews,1263001449480536064,2020-05-20 06:59:45,"U.S. extends stringent border restrictions indefinitely, citing ongoing coronavirus threat https://t.co/dEy5XSldsJ https://t.co/AjbU9bpSaG",-0.4404
160,@CBSNews,1262997627601326095,2020-05-20 06:44:34,How to safely run outside amid the coronavirus pandemic https://t.co/G1jvI39hWq https://t.co/82IpdB816s,0.4939
161,@CBSNews,1262993859166064641,2020-05-20 06:29:35,Millions of Americans could get their stimulus payment on a prepaid debit card https://t.co/p3yA955Bnf https://t.co/U3prP2dvak,0.0
162,@CBSNews,1262990181591810048,2020-05-20 06:14:59,Michael Flynn asks D.C. Circuit to force judge to drop case against him https://t.co/52QMFJcou5 https://t.co/p7sVVyeO1a,-0.2732
163,@CBSNews,1262986389504888832,2020-05-20 05:59:55,A new deadly virus spreading across U.S. could decimate the rabbit population https://t.co/6afgc0LWPk https://t.co/bLhCtpdg5f,0.0
164,@CBSNews,1262982599259152385,2020-05-20 05:44:51,Biden campaign says he'll revoke Keystone XL pipeline permit if elected https://t.co/n3DHEizUql https://t.co/GNNsmhhFfP,0.0
165,@CBSNews,1262978843570253824,2020-05-20 05:29:55,World Health Organization's coronavirus envoy has a message for Trump https://t.co/hffWwF3ZV0 https://t.co/FTk46YF0Zm,0.0
166,@CBSNews,1262975028003581953,2020-05-20 05:14:46,The ACLU said many temperature screenings provide unreliable readings and raise privacy issues https://t.co/Cgtna9WfUo https://t.co/mjhs2xJ14i,0.0
167,@CBSNews,1262971267344486406,2020-05-20 04:59:49,"Courteney Cox surprises 13-year-old boy who threw a ""Friends""-themed bar mitzvah https://t.co/AirrkvsLxz https://t.co/57idbFnzrp",0.2263
168,@CBSNews,1262967421356462080,2020-05-20 04:44:32,Air pollution is already spiking in China with the virus lockdown lifted https://t.co/ADwhRIdzth https://t.co/Kxtgn0o2mB,0.0
169,@CBSNews,1262963764577656834,2020-05-20 04:30:00,"Jane Roe of ""Roe v. Wade"" said she was paid by anti-abortion rights groups to support their movement https://t.co/YoHCYtwILi https://t.co/fEu1auPOPa",0.4019
170,@CBSNews,1262959880056471552,2020-05-20 04:14:34,Biden inches closer to nomination with Oregon primary win https://t.co/geBh5yTNqJ https://t.co/slSHr3ZhQu,0.5859
171,@CBSNews,1262956182085517312,2020-05-20 03:59:53,New Jersey gym reopens in violation of stay-at-home order https://t.co/OSNLNtbhFd https://t.co/LpNH3U1hCh,-0.4939
172,@CBSNews,1262952354955091968,2020-05-20 03:44:40,"This Florida man thought coronavirus was a ""fake crisis"" until he was hospitalized with it. Now, he's warning others. https://t.co/njVH5ogUXY https://t.co/fe5NioQOgA",-0.8625
173,@CBSNews,1262952290878660610,2020-05-20 03:44:25,"RT @CBSEveningNews: For teachers who can keep the attention of restless students online, their work is nothing short of heroic. 

For a Mic…",-0.6154
174,@CBSNews,1262952259756974081,2020-05-20 03:44:17,"RT @CBSEveningNews: .@CBSDavidMartin spoke exclusively with the USS Roosevelt’s new commander, who says “the crew is chomping at the bit” t…",0.0
175,@CBSNews,1262952246167441408,2020-05-20 03:44:14,"RT @CBSEveningNews: By Friday, all 50 states will have loosened stay-at-home orders, even as 17 see increases in new cases.
 
“The minute t…",0.0
176,@CBSNews,1262952162289750017,2020-05-20 03:43:54,RT @CBSEveningNews: Treasury Sec. Steven Mnuchin &amp; Fed Chair Jerome Powell warned Congress on Tuesday of permanent damage to the economy if…,-0.5423
177,@CBSNews,1262952110238371842,2020-05-20 03:43:42,"RT @CBSEveningNews: Despite Facebook's past hesitance to take down misinformation, CEO Mark Zuckerberg says the platform has a responsibili…",-0.1615
178,@CBSNews,1262952042722705409,2020-05-20 03:43:26,"RT @CBSEveningNews: Michael Phelps, one of the most decorated Olympians of all time, says he feels the most overwhelmed he's ever felt duri…",0.1263
179,@CBSNews,1262948596867088384,2020-05-20 03:29:44,Misinformation about causes and cures for COVID-19 have spread rapidly online — Mark Zuckerberg discusses Facebook's responsibility in slowing the spread https://t.co/4uS8Rf9nRG https://t.co/SHW8fSuWSG,-0.3182
180,@CBSNews,1262944852012085252,2020-05-20 03:14:51,"Johnson &amp; Johnson will discontinue the sales of talc-based baby powder in U.S., Canada https://t.co/7EyMOFqvs3 https://t.co/zMJUyYdERv",0.0
181,@CBSNews,1262941022448951297,2020-05-20 02:59:38,Kroger retracts demand that workers return extra COVID-19 pay https://t.co/0sBbvkPaAz https://t.co/EgMWMdQQkO,-0.2263
182,@CBSNews,1262937340101656576,2020-05-20 02:45:00,"""This is unlike anything we've seen in Midland County"": 10,000 people evacuated after Michigan dam fails https://t.co/mPMUgcdm1p https://t.co/k4Gw9seTzo",-0.4215
183,@CBSNews,1262933463801507840,2020-05-20 02:29:36,Millions of Americans could get their stimulus payment on a prepaid debit card https://t.co/qMGqqChllN https://t.co/DkUDSnxMZ4,0.0
184,@CBSNews,1262929772855857152,2020-05-20 02:14:56,Some NFL teams reopening training facilities amid coronavirus pandemic https://t.co/L5mlSEO776 https://t.co/3cuWBwETxg,0.0
185,@CBSNews,1262926789808185349,2020-05-20 02:03:05,"RT @CBSDebriefing: Tuesday, May 19, 2020

President Trump convened a cabinet meeting today where he signed an executive order cutting regul…",-0.128
186,@CBSNews,1262925993444028417,2020-05-20 01:59:55,Congressional Budget Office forecasts high unemployment for years to come https://t.co/YnKhUId8YJ https://t.co/jNInuzsnZZ,-0.4404
187,@CBSNews,1262922118620229634,2020-05-20 01:44:31,Some really small companies got large Paycheck Protection loans https://t.co/CmyIiMgHH2 https://t.co/ZfzKw2sehU,0.0
188,@CBSNews,1262918466178293768,2020-05-20 01:30:00,2020 Daily Trail Markers: Biden's search for a VP is likely underway https://t.co/fxo9cKOuKT https://t.co/E6Gk2LKZ81,0.0
189,@CBSNews,1262910683999600640,2020-05-20 00:59:05,"U.S. extends stringent border restrictions indefinitely, citing ongoing coronavirus threat https://t.co/QEYvDZ7PXN https://t.co/UhH1RzWFuq",-0.4404
190,@CBSNews,1262907099958390785,2020-05-20 00:44:50,Missouri carries out first execution since coronavirus outbreak began https://t.co/rKtKr9khRU https://t.co/WTyFoFwclW,0.0
191,@CBSNews,1262903345376788494,2020-05-20 00:29:55,The U.S. continues to lead the world in the number of coronavirus cases https://t.co/WyAZjnhIAD https://t.co/jkdhrEk1Pd,0.0772
192,@CBSNews,1262899626392399872,2020-05-20 00:15:09,RT @CBSEveningNews: https://t.co/Nk2xTdYIXn,0.0
193,@CBSNews,1262895822930358272,2020-05-20 00:00:02,Desperate Syrian refugees are resorting to selling their organs on the black market just to pay rent https://t.co/C5slYbkSiT https://t.co/6f0cLSH5fH,-0.4019
194,@CBSNews,1262891996047441921,2020-05-19 23:44:49,"CBS News’ @PaulaReidCBS: ""Do you have any concerns about President Trump using hydroxychloroquine?""

Dr. Birx: ""Isn't it great that it's not going to rain for the next three days?"" https://t.co/HrIZ1a9qfR https://t.co/doU6hDx2vj",-0.5653
195,@CBSNews,1262888267025915904,2020-05-19 23:30:00,"Jane Roe of ""Roe v. Wade"" said she was paid by anti-abortion rights groups to support their movement https://t.co/JWzh4q1FBV https://t.co/tqBUy8P3IC",0.4019
196,@CBSNews,1262888178769371137,2020-05-19 23:29:39,"RT @CBSThisMorning: ONLY ON @CBSThisMorning: Lori Lightfoot (@chicagosmayor) looks back on her first year in office, including dealing with…",0.0
197,@CBSNews,1262884828082507776,2020-05-19 23:16:20,"President Trump signed an executive order Tuesday giving federal agencies broad authority to cut all regulations that ""impede economic recovery.""

""You'll have a right to do something that nobody ever thought you would have the right to do,"" he said. https://t.co/281yRSMaou https://t.co/CwbLY3e19W",0.1531
198,@CBSNews,1262884364419059712,2020-05-19 23:14:30,NASA's director of human spaceflight resigns just days before SpaceX astronaut launch https://t.co/96XexMSPcX https://t.co/tmunEROjbJ,-0.3182
199,@CBSNews,1262881920247115779,2020-05-19 23:04:47,"Pence says he isn't taking hydroxychloroquine, one day after President Trump revealed he's using the drug https://t.co/c4uZTbvKUA https://t.co/AzI6BzZXIw",0.0
200,@CNN,1263167617294008324,2020-05-20 18:00:03,"CDC sources say the White House is putting politics ahead of science, which is worsening the impacts of the coronavirus pandemic. https://t.co/oZPrqVuDxh",-0.4588
201,@CNN,1263165347919810561,2020-05-20 17:51:02,"Thousands evacuate after dams fail, and Michigan's governor warns that a city of 41,000 people could soon be under 9 feet of water. Follow live updates. https://t.co/h7qSQahpRf",-0.5994
202,@CNN,1263162585370804224,2020-05-20 17:40:03,"President Trump has tweeted his congratulations to Tiffany Trump, the fourth of his five children, in support of her graduation from Georgetown Law School. https://t.co/GPikBwHUwD",0.765
203,@CNN,1263160095229214726,2020-05-20 17:30:09,"Across the United States, store workers are having to help enforce the rules designed to keep their workplaces operating through the coronavirus pandemic — occasionally with violent results. https://t.co/GMzLUBStZU",0.2212
204,@CNN,1263157564327542784,2020-05-20 17:20:06,"The Georgia Bureau of Investigation searched the home of two men charged in the death of Ahmaud Arbery, the agency said. https://t.co/hIXzupVVd6",-0.6908
205,@CNN,1263155030472957953,2020-05-20 17:10:02,"Sears has been in trouble for years, but the coronavirus pandemic could be the end. https://t.co/m5RhPsJu85",-0.2144
206,@CNN,1263152558190755841,2020-05-20 17:00:12,Another heir of Walt Disney is publicly expressing disgust with the company his grandfather founded for furloughing thousands of workers while continuing to pay its executives millions of dollars and massive bonuses https://t.co/JZSdLMyuO0,-0.1779
207,@CNN,1263150002441986050,2020-05-20 16:50:03,The agency in charge of public transit in New York City announced a pilot program using ultraviolet light lamps in an attempt to kill Covid-19 on buses and trains and at stations https://t.co/65EMj6NFFR,-0.6908
208,@CNN,1263147490519416832,2020-05-20 16:40:04,"A Senate panel has voted to issue a subpoena as part of the GOP-led investigation into the Ukrainian energy firm that hired Joe Biden's son, Hunter Biden. https://t.co/zb3D5FXsmh",0.2732
209,@CNN,1263144986192875520,2020-05-20 16:30:07,"National unemployment stands at a jaw-dropping 14.7%, but the rate rises to 25.7% for those aged 20-24, according to the Bureau of Labor Statistics. And that's before the potential workforce is boosted by those leaving college. https://t.co/VYHSnl7alc",0.3182
210,@CNN,1263139950360432641,2020-05-20 16:10:06,"The success of a British production of ""The Tempest"" — performed on video conferencing app Zoom — proves that, despite pandemic restrictions, there is still an appetite for theater and a willingness to try something new, the show's chief executive says. https://t.co/2LNs43RTRd",0.7003
211,@CNN,1263137439792672769,2020-05-20 16:00:08,"With gyms still closed in most US states and many online fitness sites sold out of equipment, finding safe and effective means to work out at home continues to be a mission for many of us. https://t.co/NtQU8UtHzy",0.7964
212,@CNN,1263134926989377536,2020-05-20 15:50:09,The singer who doesn't like to show the world her face is giving us a glimpse of her heart https://t.co/3LxsvU3kuH,0.0747
213,@CNN,1263132405579177984,2020-05-20 15:40:08,"Secretary of State Mike Pompeo defended his push to have his department's inspector general fired, saying he ""should have done it some time ago,"" but refused to explain his reasoning for recommending President Trump remove Steve Linick from his job. https://t.co/xti4WWzl0E",-0.6249
214,@CNN,1263129887965052935,2020-05-20 15:30:07,"""Former Vice President Joe Biden may be favored in the 2020 presidential election, but this race is far from over,"" @ForecasterEnten writes. ""Take a look at every presidential election involving an incumbent since 1940."" https://t.co/VdtxkaHlze | Analysis",0.2263
215,@CNN,1263127362646020096,2020-05-20 15:20:05,"Two Massachusetts men accused of helping to smuggle former Nissan chief executive Carlos Ghosn out of Japan late last year have been arrested in the US, according to court documents. https://t.co/dOBvRUUMtc",-0.6908
216,@CNN,1263124847934214147,2020-05-20 15:10:06,The body of 39-year-old former WWE star Shad Gaspard has been found on a California beach three days after he went missing during a swim with his son https://t.co/plVJdU5YhQ,-0.296
217,@CNN,1263122378072248321,2020-05-20 15:00:17,"The F-35 pilot ""successfully ejected"" and was taken to a hospital on Elgin Air Force Base ""for evaluation and monitoring,"" the Air Force said in a statement, describing the pilot as being in a ""stable condition."" https://t.co/37gD0zBGnN",0.6597
218,@CNN,1263119815277006850,2020-05-20 14:50:06,Target's online sales skyrocketed 141% last quarter as the big box chain benefited from Americans shopping in bulk from their homes during the pandemic. But Target's profit last quarter fell from a year ago because of higher supply chain and labor costs. https://t.co/sEpB6VZcgd,0.5927
219,@CNN,1263117298300342273,2020-05-20 14:40:06,"Matt Lauer had been looking for an opportune time to publish a piece responding to Ronan Farrow's ""Catch &amp; Kill,"" which contained a rape allegation that he denied. In the wake of Ben Smith's New York Times column scrutinizing Farrow's work, he went ahead. https://t.co/nMZIY3DilD",-0.891
220,@CNN,1263114784666464257,2020-05-20 14:30:06,"Thousands are under evacuation orders in mid-Michigan this morning, a day after two dams failed following heavy rain across the state. Follow live updates. https://t.co/OoSBXGQ6CF",-0.5106
221,@CNN,1263112253311762432,2020-05-20 14:20:03,"Almost immediately after special counsel Robert Mueller closed his investigation last year, Attorney General William Barr was huddling with the prosecutor he assigned to re-examine the Russia probe, Justice Department records show. https://t.co/SjyXCrLBnR",0.7037
222,@CNN,1263109739359207426,2020-05-20 14:10:03,Purdue University President Mitch Daniels says some professors will teach behind Plexiglas in the fall https://t.co/2LLP5OPClq,0.0
223,@CNN,1263107236940918785,2020-05-20 14:00:07,"US stocks have opened higher, rebounding from the prior day's session. Follow live updates. https://t.co/NvlZ4XZu9m",0.0
224,@CNN,1263104721197215744,2020-05-20 13:50:07,"The World Bank says the coronavirus pandemic could push as many as 60 million people into extreme poverty, which it defines as having to live on less than $1.90 per day. https://t.co/bOhIJwM4zD",-0.5563
225,@CNN,1263102200907210752,2020-05-20 13:40:06,"""My dream is to meet every kid in the entire world and give them art."" This girl has sent over 1,500 children in homeless shelters and foster care homes art kits to give them an uplifting activity for when they're feeling down during the pandemic. https://t.co/Tsp29AkksO",0.6908
226,@CNN,1263099710157488129,2020-05-20 13:30:12,Hillary Clinton's 2016 bid for the presidency ended in a demoralizing defeat for Democrats. But it could provide Joe Biden's campaign with a playbook on how to handle President Trump's persistent and personal attacks over the next six months. https://t.co/689jnorX2W,-0.705
227,@CNN,1263097165989191684,2020-05-20 13:20:06,There are several ongoing studies in the US to see if hydroxychloroquine successfully prevents frontline medical workers from getting infected by the virus. But the FDA hasn't approved the anti-malarial drug as a preventative measure against coronavirus. https://t.co/rdkEuv79pi,-0.4306
228,@CNN,1263094652405776384,2020-05-20 13:10:06,Cyclone Amphan makes landfall near the border of India and Bangladesh with sustained winds of 160 kph. Follow live updates. https://t.co/XvnXCJBVwE,0.0
229,@CNN,1263092171835691008,2020-05-20 13:00:15,"Trump's conflicts with federal judges have been frequent and conspicuous. Now, judges are joining the scorning and directing criticism toward one another as they take up cases involving the President. https://t.co/KEWnRcUJy1",-0.6705
230,@CNN,1263088335779758080,2020-05-20 12:45:00,Astronomers believe they have observed the first direct evidence of planet birth in a young star system 520 light-years away https://t.co/qahrDf3tt8,0.0
231,@CNN,1263084582506725382,2020-05-20 12:30:06,"Here's everything you need to know about the coronavirus pandemic today: https://t.co/XqKGFvlZ8t

📩 Sign up to get the facts from CNN delivered to your inbox daily: https://t.co/3tbGTVPRX5",0.0
232,@CNN,1263080802012860417,2020-05-20 12:15:04,"CDC sources say the White House is putting politics ahead of science, which is worsening the impacts of the coronavirus pandemic. https://t.co/aam5TUBLb7",-0.4588
233,@CNN,1263077011901362181,2020-05-20 12:00:01,"How cycling's Team Novo Nordisk turned type 1 diabetes into its ""greatest strength"" https://t.co/CSE6GA1d9H https://t.co/5tTyvJITRu",0.8126
234,@CNN,1263073253993709570,2020-05-20 11:45:05,"For the first time since US officials began implementing lockdowns to slow the spread of Covid-19, all 50 states are now partially reopened. Health officials say Americans remain at risk of catching the highly transmissible and sometimes deadly virus. https://t.co/V1TCOFGwY1",-0.2732
235,@CNN,1263069481439580160,2020-05-20 11:30:05,"""The competitiveness was always there, but he knew when to turn it off and when to turn it on."" Michael Jordan's daughter, Jasmine Jordan, describes reliving her father's legacy with the Chicago Bulls on ESPN's docuseries ""The Last Dance."" https://t.co/MOe9C9OUvF https://t.co/o37j3Gph8g",0.0
236,@CNN,1263065705089507328,2020-05-20 11:15:05,Dutch authorities believe that a mink may have infected a human with Covid-19 and are instituting mandatory testing at all mink farms in the Netherlands. https://t.co/Rnba14fyh1,-0.4404
237,@CNN,1263062684444045317,2020-05-20 11:03:05,"East Coast viewers expecting to see the ""CBS Evening News"" on Tuesday were perhaps puzzled when the broadcast failed to air. The network resolved the issue in time to air the program for the West Coast, and said it would be available on its website. https://t.co/bLVAinlm1z",-0.5106
238,@CNN,1263061002276519937,2020-05-20 10:56:24,Michigan Gov. Gretchen Whitmer declared a state of emergency for Midland County after both the Edenville and Sanford Dams breached following heavy rain across the state. She also urged immediate evacuations for thousands of people. https://t.co/Q55g3WzEom,-0.3818
239,@CNN,1263059798989438976,2020-05-20 10:51:37,RT @NewDay: The CDC has posted 60 pages of detailed guidelines on how to reopen the US. The guidance was a slightly shorter version of a 68…,0.0
240,@CNN,1263055184911007745,2020-05-20 10:33:17,"Top Republicans on Capitol Hill are pumping the brakes on new coronavirus stimulus spending days after House Democrats pushed forward with a sweeping relief package, underscoring a deep partisan divide as the nation grapples with the pandemic. https://t.co/BMG3F41JUX",0.5994
241,@CNN,1263053334279323648,2020-05-20 10:25:55,"The kids are bummed. Parents are super-bummed.

There are still plenty of ideas for salvaging summer camp — most for families with budgets at every end of the spectrum. https://t.co/tZRNS1YS6g",0.0
242,@CNN,1263048833010929664,2020-05-20 10:08:02,"Bangladesh has evacuated around 2 million people and set up 12,078 cyclone centers, an official has said. 

Cyclone Amphan is scheduled to make landfall Wednesday evening local time. https://t.co/O8vNp4zn7c",0.0
243,@CNN,1263042806819565569,2020-05-20 09:44:06,"Russia reported 8,764 new cases of coronavirus on Wednesday, bringing the country's total to at least 308,705.

The national death toll is at least 2,972. https://t.co/mqeILg1YRP",-0.5994
244,@CNN,1263040533120811015,2020-05-20 09:35:03,"Have you ever walked through a cloud? Maybe driven through a cloud? Fog is actually a cloud — a cloud on the ground. 

CNN Meteorologist @JenniferGrayCNN shows how you can make it in your own kitchen. https://t.co/x41tZ9P8a8 https://t.co/el3c2tqruQ",0.0
245,@CNN,1263039044352606209,2020-05-20 09:29:08,Johnson &amp; Johnson is abandoning a product that it may be most identified with and has been selling for more than 100 years -- talc-based baby powder. https://t.co/TWaGgebOXd,-0.3818
246,@CNN,1263035173907640326,2020-05-20 09:13:46,"For the first time since officials began implementing widespread lockdowns to slow the spread of coronavirus, all 50 states are now partially reopened. https://t.co/irGNZWt6Ze",0.0
247,@CNN,1263034240524070912,2020-05-20 09:10:03,"When Italian towns began offering houses for sale for little more than $1, they inspired legions of dreamers to take a gamble on moving to a remote corner of Italy. 

But then Covid-19 struck. https://t.co/qeiGYqXkqb",-0.1027
248,@CNN,1263027951106392064,2020-05-20 08:45:04,"At least 20,260 new coronavirus cases and 1,574 Covid-19-related deaths were reported in the United States on Tuesday, according to Johns Hopkins University. https://t.co/pHqWlp5q7e",0.4215
249,@CNN,1263024851025043457,2020-05-20 08:32:45,"""What in God's name is he doing?""

Joe Biden lambasted President Donald Trump on Tuesday for taking hydroxychloroquine, saying that doing so is ""totally irresponsible."" https://t.co/0VOJGfxjXu",-0.5356
250,@CNN,1263023164512239617,2020-05-20 08:26:02,"Law enforcement officials in central Florida have denied accusations of racism after several people were arrested when police tried to disrupt a block party of approximately 3,000 over the weekend. https://t.co/1uDvfgcdbe",-0.9118
251,@CNN,1263020648034689024,2020-05-20 08:16:02,"Cyclone evacuation efforts in India and Bangladesh are being complicated by the coronavirus pandemic, as relief teams grapple with how to get millions of people to safety while also protecting them against the risk of Covid-19. https://t.co/4RnGkfnVs9",0.5859
252,@CNN,1263018136179224577,2020-05-20 08:06:04,"Aircraft engine maker Rolls-Royce is cutting at least 9,000 jobs because of the collapse in demand for air travel caused by the coronavirus pandemic. https://t.co/crtmidfV9V",-0.6369
253,@CNN,1263015362775392258,2020-05-20 07:55:02,"""Captain Tom"" Moore, the war veteran who raised almost $40 million (£33 million) for the UK's National Health Service by taking laps in his backyard, is set to receive a knighthood after a special nomination from Prime Minister Boris Johnson https://t.co/IKnVPBNBrS",-0.296
254,@CNN,1263014871513403397,2020-05-20 07:53:05,"Doctors warned today that inflammation is causing the severe effects of Covid-19 disease in patients, and said reducing those effects may be key to helping people get better. https://t.co/mDNKs41lSV",0.1027
255,@CNN,1263000286886494208,2020-05-20 06:55:08,"Dr. James ""Charlie"" Mahoney, a doctor who died while on the front line of the fight against coronavirus, had been a physician for over 30 years -- and was directing his own medical care up until he was intubated. https://t.co/XAPL5y60l6",-0.4588
256,@CNN,1262999779057053696,2020-05-20 06:53:07,"If you've ever sold an old smartphone or laptop, you probably thought to wipe the hard drive first, to protect your privacy. When we sell a car, or return a rental car, a similar thought may not cross our minds, but cybersecurity experts say it should. https://t.co/U8AP6MPgcQ",0.1531
257,@CNN,1262997131230617603,2020-05-20 06:42:36,"It is becoming increasingly evident that hurricanes, typhoons, and tropical cyclones worldwide are becoming stronger and potentially more deadly as the globe warms due to the climate crisis, according to a new study https://t.co/QX2arb2KXh",-0.1027
258,@CNN,1262994467990188033,2020-05-20 06:32:01,"Florida and Georgia, two states that were among the first to announce the reopening of businesses and public spaces amid the health crisis, have come under scrutiny for their reporting on Covid-19 cases. https://t.co/OOSmZizQHq",-0.6249
259,@CNN,1262993232427995137,2020-05-20 06:27:06,"Whether you are ready to head out to exercise or prefer to work out at home, @drsanjaygupta shares some tips on how to stay active and safe https://t.co/ErejhkruXP",0.8519
260,@CNN,1262990648627658752,2020-05-20 06:16:50,How are insects so good at finding things several miles away? This team built a video game for flies to find out. https://t.co/9e2jMvaFPg,0.5777
261,@CNN,1262987685695758337,2020-05-20 06:05:04,Michigan Gov. Gretchen Whitmer declared a state of emergency for Midland county after two dams failed in the area. https://t.co/WGQIgsB8bi,-0.7096
262,@CNN,1262983935262408704,2020-05-20 05:50:09,"Facing severe budget crunches of their own, cities want states to give them a larger slice of the coronavirus relief aid approved by Congress in late March https://t.co/cUu0PMqI9W",0.5574
263,@CNN,1262981649752604672,2020-05-20 05:41:05,"President Trump is undermining his own government's best practices, taking premature victory laps, and igniting clashes that fracture the national unity needed to weather the coronavirus crisis | Analysis by @stcollinson https://t.co/RHh04jHMJB",-0.34
264,@CNN,1262979633559015424,2020-05-20 05:33:04,"Some restaurants in Indianapolis will have more room for customers when they reopen.

The mayor and city officials have announced a plan to temporarily close five major streets to allow for expanded outdoor seating. https://t.co/Txt9cDy0CX",0.2878
265,@CNN,1262979252049317888,2020-05-20 05:31:33,"The President is not the only Trump to play fast and loose with the reality of the Covid-19 contagion, Peter Bergen writes for @CNNOpinion https://t.co/U5DJeuGHkf",-0.4404
